"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4"
"32112",161,"3",112,483,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.232,0.731,1,1,0,1,1,1,0,0,0.499,0,6,0.005,"orange","null","blue","null",2,1,0.232,0.683,0.731,0.4
"32113",161,"3",113,354,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","1","1",0.422,0.673,1,0,0,1,1,0,0,0,0.251,0,6,0.005,"null","blue","null","orange",2,1,0.24,0.673,0.751,0.422
"32114",161,"3",114,723,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","1",0.672,0.782,1,0,1,1,1,0,1,0,0.11,0,6,0.005,"null","orange","blue","null",2,1,0.224,0.672,0.782,0.425
"32115",161,"3",115,441,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.404,0.68,1,0,0,1,1,1,0,0,0.276,0,6,0,"null","blue","null","orange",2,1,0.212,0.68,0.8,0.404
"32116",161,"3",116,365,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.182,0.683,1,0,0,1,1,0,1,0,0.501,0,6,0,"orange","blue","null","null",2,1,0.182,0.683,0.759,0.428
"32117",161,"3",117,408,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.421,0.192,1,0,0,1,1,1,0,1,0.229,0,6,0,"blue","null","null","orange",2,1,0.192,0.683,0.765,0.421
"32118",161,"3",118,612,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.734,0.449,0,0,0,1,1,1,0,1,0.285,0,6,0.005,"null","null","blue","orange",2,1,0.186,0.684,0.734,0.449
"32119",161,"3",119,601,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.501,0.713,0,0,1,1,1,1,1,0,0.212,0,6,0.005,"null","null","blue","orange",2,1,0.212,0.659,0.713,0.501
"32120",161,"3",120,467,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.726,0.489,1,0,1,1,1,1,1,1,0.237,0,6,0.005,"null","null","orange","blue",2,1,0.214,0.679,0.726,0.489
"32121",161,"3",121,374,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.7,0.678,1,1,0,1,1,1,0,1,0.0219999999999999,0,6,0.005,"null","blue","orange","null",2,1,0.258,0.678,0.7,0.501
"32122",161,"3",122,500,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.477,0.699,1,0,0,1,1,1,0,0,0.222,0,6,0,"null","null","blue","orange",2,1,0.273,0.651,0.699,0.477
"32123",161,"3",123,608,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","0",0.744,0.502,1,0,1,1,1,1,1,1,0.242,0,6,0,"null","null","orange","blue",2,1,0.242,0.636,0.744,0.502
"32124",161,"3",124,564,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","0",0.628,0.216,0,0,0,1,1,0,0,1,0.412,0,6,0,"orange","blue","null","null",2,1,0.216,0.628,0.762,0.479
"32125",161,"3",125,425,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.242,0.635,1,0,1,1,1,1,1,0,0.393,0,6,0.005,"blue","orange","null","null",2,1,0.242,0.635,0.759,0.475
"32126",161,"3",126,667,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.729,0.478,1,0,0,1,1,0,0,1,0.251,0,6,0.005,"null","null","blue","orange",2,1,0.251,0.587,0.729,0.478
"32127",161,"3",127,620,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.57,0.464,1,0,0,1,1,0,1,1,0.106,0,6,0.005,"null","blue","null","orange",2,1,0.232,0.57,0.777,0.464
"32128",161,"3",128,517,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.225,0.451,1,0,0,1,1,0,1,0,0.226,0,6,0,"blue","null","null","orange",2,1,0.225,0.536,0.789,0.451
"32129",161,"3",129,482,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.514,0.258,1,0,0,1,1,1,0,1,0.256,0,6,0.005,"orange","blue","null","null",2,1,0.258,0.514,0.783,0.471
"32130",161,"3",130,488,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.462,0.789,1,0,0,1,1,0,0,0,0.327,0,6,0,"null","null","orange","blue",2,1,0.255,0.498,0.789,0.462
"32131",161,"3",131,731,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.546,0.5,1,0,0,1,1,1,0,1,0.046,0,6,0.005,"null","blue","null","orange",2,1,0.249,0.546,0.773,0.5
"32132",161,"3",132,563,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.585,0.772,1,1,0,1,1,1,0,0,0.187,0,6,0,"null","blue","orange","null",2,1,0.244,0.585,0.772,0.481
"32133",161,"3",133,830,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","0",0.759,0.502,1,0,1,1,1,0,1,1,0.257,0,6,0,"null","null","blue","orange",2,1,0.252,0.577,0.759,0.502
"32134",161,"3",134,542,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.598,0.264,1,0,0,1,1,0,0,1,0.334,0,6,0.005,"orange","blue","null","null",2,1,0.264,0.598,0.781,0.504
"32135",161,"3",135,580,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.273,0.516,1,0,1,1,1,0,1,0,0.243,0,6,0.005,"blue","null","null","orange",2,1,0.273,0.595,0.804,0.516
"32136",161,"3",136,346,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.264,0.513,1,1,0,1,1,1,1,0,0.249,0,6,0.005,"blue","null","null","orange",2,1,0.264,0.594,0.795,0.513
"32137",161,"3",137,420,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.526,0.6,1,0,1,1,1,0,1,0,0.074,0,6,0.005,"null","orange","null","blue",2,1,0.235,0.6,0.798,0.526
"32138",161,"3",138,418,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.772,0.558,1,0,0,1,1,1,0,1,0.214,0,6,0.005,"null","null","blue","orange",2,1,0.23,0.571,0.772,0.558
"32139",161,"3",139,326,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.789,0.581,1,1,0,1,1,1,0,1,0.208,0,6,0.005,"null","orange","blue","null",2,1,0.23,0.581,0.789,0.554
"32140",161,"3",140,547,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.573,0.572,1,0,1,1,1,0,1,1,0.001,0,6,0,"null","blue","null","orange",2,1,0.239,0.573,0.807,0.572
"32141",161,"3",141,390,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.223,0.592,0,0,0,1,1,0,1,0,0.369,0,6,0,"orange","null","null","blue",2,1,0.223,0.57,0.833,0.592
"32142",161,"3",142,658,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.225,0.548,1,1,0,1,1,1,0,0,0.323,0,6,0,"orange","blue","null","null",2,1,0.225,0.548,0.843,0.533
"32143",161,"3",143,611,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.53,0.532,1,0,0,1,1,0,1,0,0.002,0,6,0,"null","blue","null","orange",2,1,0.229,0.532,0.85,0.53
"32144",161,"3",144,636,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","0",0.522,0.827,0,1,0,1,1,1,0,0,0.305,0,6,0,"null","null","orange","blue",2,1,0.269,0.487,0.827,0.522
"32145",161,"3",145,1093,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","0",0.474,0.267,0,0,0,1,1,0,0,1,0.207,0,6,0,"blue","orange","null","null",2,1,0.267,0.474,0.815,0.527
"32146",161,"3",146,373,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.26,0.519,0,0,1,1,1,0,1,0,0.259,0,6,0,"blue","null","null","orange",2,1,0.26,0.47,0.817,0.519
"32147",161,"3",147,323,"blue","orange","null","blue","middle_right","middle_left","k","null","middle_right","null","0",NA,NA,0,0,0,1,1,0,0,NA,NA,0,6,NA,"null","orange","blue","null",2,1,0.206,0.498,0.793,0.482
"32148",161,"3",148,1298,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","null",0.787,0.202,0,0,1,0,1,0,1,1,0.585,0,6,0.005,"orange","null","blue","null",2,1,0.202,0.483,0.787,0.479
"32149",161,"3",149,607,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.486,0.452,1,0,0,1,1,0,0,1,0.034,0,6,0,"null","blue","null","orange",2,1,0.209,0.486,0.784,0.452
"32150",161,"3",150,425,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.189,0.784,0,0,0,1,1,0,0,0,0.595,0,6,0.005,"orange","null","blue","null",2,1,0.189,0.48,0.784,0.452
"32151",161,"4",151,488,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.456,0.199,0,0,0,1,1,1,0,1,0.257,0,6,0,"orange","null","null","blue",2,1,0.199,0.469,0.794,0.456
"32152",161,"4",152,585,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.466,0.766,0,0,0,1,1,0,0,0,0.3,0,6,0,"null","orange","blue","null",2,1,0.194,0.466,0.766,0.458
"32153",161,"4",153,384,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.474,0.193,0,0,0,1,1,0,0,1,0.281,0,6,0.005,"orange","null","null","blue",2,1,0.193,0.497,0.779,0.474
"32154",161,"4",154,467,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.188,0.485,1,0,1,1,1,0,1,0,0.297,0,6,0,"blue","orange","null","null",2,1,0.188,0.485,0.776,0.425
"32155",161,"4",155,824,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","0",0.506,0.199,0,0,1,1,1,1,1,1,0.307,0,6,0,"blue","orange","null","null",2,1,0.199,0.506,0.794,0.408
"32156",161,"4",156,722,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.405,0.507,0,0,0,1,1,1,0,0,0.102,0,6,0.005,"null","orange","null","blue",2,1,0.194,0.507,0.775,0.405
"32157",161,"4",157,717,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.533,0.801,1,0,1,1,1,0,1,0,0.268,0,6,0,"null","blue","orange","null",2,1,0.202,0.533,0.801,0.416
"32158",161,"4",158,930,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.4,0.524,0,0,0,1,1,1,0,0,0.124,0,6,0,"null","blue","null","orange",2,1,0.162,0.524,0.821,0.4
"32159",161,"4",159,605,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","0",0.164,0.542,0,0,0,1,1,0,1,0,0.378,0,6,0,"blue","orange","null","null",2,1,0.164,0.542,0.843,0.356
"32160",161,"4",160,520,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.547,0.826,1,0,1,1,1,0,1,0,0.279,0,6,0.005,"null","blue","orange","null",2,1,0.156,0.547,0.826,0.33
"32161",161,"4",161,831,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.327,0.535,0,0,0,1,1,1,0,0,0.208,0,6,0,"null","blue","null","orange",2,1,0.169,0.535,0.807,0.327
"32162",161,"4",162,646,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.292,0.167,0,1,0,1,1,1,0,1,0.125,0,6,0,"orange","null","null","blue",2,1,0.167,0.565,0.79,0.292
"32163",161,"4",163,790,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.58,0.29,1,0,0,1,1,1,0,1,0.29,0,6,0.005,"null","blue","null","orange",2,1,0.174,0.58,0.788,0.29
"32164",161,"4",164,967,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.769,0.291,0,0,0,1,1,0,1,1,0.478,0,6,0.005,"null","null","orange","blue",2,1,0.15,0.6,0.769,0.291
"32165",161,"4",165,730,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","1",0.603,0.775,1,0,0,1,1,1,0,0,0.172,0,6,0.005,"null","orange","blue","null",2,1,0.164,0.603,0.775,0.29
"32166",161,"4",166,1123,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.614,0.172,0,1,0,1,1,1,0,1,0.442,0,6,0,"orange","blue","null","null",2,1,0.172,0.614,0.76,0.298
"32167",161,"4",167,1694,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.777,0.291,1,0,0,1,1,0,0,1,0.486,0,6,0.005,"null","null","blue","orange",2,1,0.176,0.608,0.777,0.291
"32168",161,"4",168,597,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.252,0.594,0,0,1,1,1,0,1,0,0.342,0,6,0,"null","blue","null","orange",2,1,0.175,0.594,0.787,0.252
"32169",161,"4",169,874,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.279,0.162,1,1,0,1,1,1,0,1,0.117,0,6,0.005,"blue","null","null","orange",2,1,0.162,0.608,0.769,0.279
"32170",161,"4",170,721,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.181,0.788,1,0,1,1,1,0,1,0,0.607,0,6,0,"orange","null","blue","null",2,1,0.181,0.595,0.788,0.284
"32171",161,"4",171,798,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","0",0.198,0.794,1,1,0,1,1,1,1,0,0.596,0,6,0,"orange","null","blue","null",2,1,0.198,0.602,0.794,0.318
"32172",161,"4",172,829,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.294,0.236,1,0,0,1,1,1,0,1,0.058,0,6,0,"blue","null","null","orange",2,1,0.236,0.574,0.794,0.294
"32173",161,"4",173,606,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.799,0.3,1,0,0,1,1,1,0,1,0.499,0,6,0.005,"null","null","orange","blue",2,1,0.22,0.575,0.799,0.3
"32174",161,"4",174,563,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.557,0.784,0,0,0,1,1,1,0,0,0.227,0,6,0,"null","blue","orange","null",2,1,0.212,0.557,0.784,0.32
"32175",161,"4",175,824,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.827,0.201,0,0,1,1,1,0,1,1,0.626,0,6,0.005,"blue","null","orange","null",2,1,0.201,0.563,0.827,0.319
"32176",161,"4",176,556,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.847,0.319,0,1,0,1,1,1,0,1,0.528,0,6,0.005,"null","null","blue","orange",2,1,0.181,0.557,0.847,0.319
"32177",161,"4",177,489,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.15,0.559,1,0,0,1,1,0,0,0,0.409,0,6,0,"blue","orange","null","null",2,1,0.15,0.559,0.818,0.334
"32178",161,"4",178,561,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.564,0.813,0,0,1,1,1,0,1,0,0.249,0,6,0,"null","orange","blue","null",2,1,0.158,0.564,0.813,0.329
"32179",161,"4",179,566,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.809,0.334,0,0,1,1,1,0,1,1,0.475,0,6,0.005,"null","null","blue","orange",2,1,0.204,0.567,0.809,0.334
"32180",161,"4",180,639,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.593,0.314,0,0,0,1,1,0,1,1,0.279,0,6,0,"null","orange","null","blue",2,1,0.227,0.593,0.8,0.314
"32181",161,"4",181,600,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.223,0.334,0,0,0,1,1,0,1,0,0.111,0,6,0.005,"blue","null","null","orange",2,1,0.223,0.587,0.812,0.334
"32182",161,"4",182,556,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.821,0.312,1,0,0,1,1,0,1,1,0.509,0,6,0,"null","null","blue","orange",2,1,0.221,0.607,0.821,0.312
"32183",161,"4",183,1889,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.221,0.31,0,0,0,1,1,0,1,0,0.089,0,6,0,"orange","null","null","blue",2,1,0.221,0.572,0.777,0.31
"32184",161,"4",184,576,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","0",0.744,0.573,1,0,0,1,1,0,0,1,0.171,0,6,0,"null","blue","orange","null",2,1,0.238,0.573,0.744,0.319
"32185",161,"4",185,801,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.236,0.295,1,0,0,1,1,0,0,0,0.059,0,6,0,"orange","null","null","blue",2,1,0.236,0.609,0.756,0.295
"32186",161,"4",186,463,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.778,0.293,0,0,0,1,1,0,1,1,0.485,0,6,0.005,"null","null","blue","orange",2,1,0.256,0.629,0.778,0.293
"32187",161,"4",187,502,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","1",0.59,0.767,0,0,0,1,1,1,0,0,0.177,0,6,0,"null","orange","blue","null",2,1,0.272,0.59,0.767,0.327
"32188",161,"4",188,470,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.279,0.297,0,0,0,1,1,0,0,0,0.018,0,6,0,"blue","null","null","orange",2,1,0.279,0.566,0.775,0.297
"32189",161,"4",189,513,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.568,0.784,0,0,0,1,1,0,0,0,0.216,0,6,0.005,"null","orange","blue","null",2,1,0.246,0.568,0.784,0.285
"32190",161,"4",190,481,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.782,0.287,0,0,1,1,1,0,1,1,0.495,0,6,0.005,"null","null","blue","orange",2,1,0.226,0.573,0.782,0.287
"32191",161,"4",191,486,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.259,0.286,0,0,0,1,1,0,1,0,0.027,0,6,0,"orange","null","null","blue",2,1,0.259,0.556,0.761,0.286
"32192",161,"4",192,719,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","1","0",0.295,0.561,1,0,1,1,1,0,1,0,0.266,0,6,0.005,"null","blue","null","orange",2,1,0.274,0.561,0.752,0.295
"32193",161,"4",193,486,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.27,0.524,1,1,0,1,1,1,1,0,0.254,0,6,0,"null","blue","null","orange",2,1,0.257,0.524,0.747,0.27
"32194",161,"4",194,479,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.493,0.768,0,0,1,1,1,0,1,0,0.275,0,6,0.005,"null","blue","orange","null",2,1,0.26,0.493,0.768,0.266
"32195",161,"4",195,545,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.265,0.497,1,0,0,1,1,1,0,0,0.232,0,6,0,"null","orange","null","blue",2,1,0.278,0.497,0.803,0.265
"32196",161,"4",196,1085,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.244,0.282,0,1,0,1,1,1,0,0,0.038,0,6,0.005,"blue","null","null","orange",2,1,0.282,0.478,0.806,0.244
"32197",161,"4",197,577,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.48,0.251,1,0,0,1,1,1,0,1,0.229,0,6,0.005,"null","orange","null","blue",2,1,0.273,0.48,0.77,0.251
"32198",161,"4",198,563,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.225,0.781,0,0,1,1,1,0,1,0,0.556,0,6,0,"null","null","orange","blue",2,1,0.278,0.49,0.781,0.225
"32199",161,"4",199,579,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","0",0.278,0.522,1,0,0,1,1,0,0,0,0.244,0,6,0,"blue","orange","null","null",2,1,0.278,0.522,0.768,0.262
"32200",161,"4",200,511,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.787,0.529,1,0,0,1,1,0,1,1,0.258,0,6,0.005,"null","orange","blue","null",2,1,0.278,0.529,0.787,0.241
"32201",162,"1",1,2982,"red","cyan","cyan","red","right","left","s","left","right","1",NA,0.538,0.16,NA,NA,NA,NA,NA,NA,NA,1,0.378,0,2,0.005,"cyan","null","null","red",2,2,0.538,0.558,0.626,0.16
"32202",162,"1",2,1429,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.15,0.655,1,0,1,1,1,0,1,0,0.505,0,2,0,"null","null","red","cyan",2,2,0.554,0.579,0.655,0.15
"32203",162,"1",3,2456,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.644,0.15,1,0,1,1,1,1,1,1,0.494,0,2,0,"null","null","cyan","red",2,2,0.585,0.557,0.644,0.15
"32204",162,"1",4,2866,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","0",0.517,0.654,0,0,0,1,1,1,0,0,0.137,0,2,0,"null","red","cyan","null",2,2,0.564,0.517,0.654,0.152
"32205",162,"1",5,997,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.572,0.53,0,0,0,1,1,1,0,1,0.0419999999999999,0,2,0.005,"cyan","red","null","null",2,2,0.572,0.53,0.626,0.15
"32206",162,"1",6,786,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","1",0.567,0.67,1,1,0,1,1,1,0,0,0.103,0,2,0.005,"cyan","null","red","null",2,2,0.567,0.503,0.67,0.157
"32207",162,"1",7,813,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.164,0.652,1,0,0,1,1,0,1,0,0.488,0,2,0,"null","null","red","cyan",2,2,0.534,0.528,0.652,0.164
"32208",162,"1",8,1695,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.533,0.153,0,0,0,1,1,1,0,1,0.38,0,2,0.005,"null","red","null","cyan",2,2,0.54,0.533,0.63,0.153
"32209",162,"1",9,2442,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.519,0.54,1,1,0,1,1,1,0,0,0.021,0,2,0.005,"cyan","red","null","null",2,2,0.54,0.519,0.61,0.15
"32210",162,"1",10,1006,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","1",0.542,0.593,1,1,0,1,1,1,0,0,0.0509999999999999,0,2,0,"null","red","cyan","null",2,2,0.515,0.542,0.593,0.166
"32211",162,"1",11,3413,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","0","0",0.591,0.505,0,0,1,1,1,0,1,1,0.086,0,2,0,"red","null","cyan","null",2,2,0.505,0.566,0.591,0.179
"32212",162,"1",12,1089,"red","cyan","red","cyan","left","right","s","left","right","1","0",0.509,0.178,0,0,1,1,1,0,1,1,0.331,0,2,0.005,"red","null","null","cyan",2,2,0.509,0.579,0.59,0.178
"32213",162,"1",13,1896,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","0","1",0.627,0.594,1,0,0,1,1,0,0,1,0.033,0,2,0,"null","cyan","red","null",2,2,0.507,0.594,0.627,0.215
"32214",162,"1",14,1715,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.603,0.182,0,0,1,1,1,0,1,1,0.421,0,2,0.005,"null","cyan","null","red",2,2,0.521,0.603,0.643,0.182
"32215",162,"1",15,2307,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.189,0.658,1,0,1,1,1,0,1,0,0.469,0,2,0,"null","null","red","cyan",2,2,0.506,0.608,0.658,0.189
"32216",162,"1",16,1004,"red","cyan","cyan","red","right","left","s","left","right","0","0",0.467,0.182,1,0,0,1,1,1,0,1,0.285,0,2,0,"cyan","null","null","red",2,2,0.467,0.64,0.689,0.182
"32217",162,"1",17,858,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","0",0.448,0.669,0,1,0,1,1,1,0,0,0.221,0,2,0,"red","null","cyan","null",2,2,0.448,0.587,0.669,0.185
"32218",162,"1",18,2684,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.651,0.421,0,0,1,1,1,1,1,1,0.23,0,2,0.005,"red","null","cyan","null",2,2,0.421,0.59,0.651,0.194
"32219",162,"1",19,2086,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","1","1",0.181,0.683,1,0,0,1,1,1,0,0,0.502,0,2,0.005,"null","null","red","cyan",2,2,0.426,0.582,0.683,0.181
"32220",162,"1",20,4360,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","1",0.225,0.602,1,1,0,1,1,1,0,0,0.377,0,2,0,"null","red","null","cyan",2,2,0.417,0.602,0.708,0.225
"32221",162,"1",21,3392,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","1","0",0.679,0.431,0,0,0,1,1,0,0,1,0.248,0,2,0.005,"cyan","null","red","null",2,2,0.431,0.591,0.679,0.199
"32222",162,"1",22,1326,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","0","1",0.196,0.572,1,0,0,1,1,0,0,0,0.376,0,2,0,"null","cyan","null","red",2,2,0.421,0.572,0.7,0.196
"32223",162,"1",23,2423,"red","cyan","red","cyan","left","right","s","left","right","0","0",0.434,0.167,1,0,0,1,1,1,0,1,0.267,0,2,0,"red","null","null","cyan",2,2,0.434,0.518,0.703,0.167
"32224",162,"1",24,1576,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","0","0",0.721,0.44,1,0,0,1,1,1,0,1,0.281,0,2,0,"cyan","null","red","null",2,2,0.44,0.495,0.721,0.152
"32225",162,"1",25,2665,"red","cyan","cyan","red","right","left","s","left","right","0","0",0.433,0.163,0,0,1,1,1,0,1,1,0.27,0,2,0,"cyan","null","null","red",2,2,0.433,0.48,0.736,0.163
"32226",162,"1",26,830,"red","cyan","red","cyan","right","left","k","right","left","1","0",0.193,0.454,0,0,1,1,1,1,1,0,0.261,0,2,0.005,"cyan","null","null","red",2,2,0.454,0.475,0.742,0.193
"32227",162,"1",27,765,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.473,0.743,1,0,1,1,1,0,1,0,0.27,0,2,0.005,"red","null","cyan","null",2,2,0.473,0.482,0.743,0.196
"32228",162,"1",28,802,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.456,0.204,1,1,0,1,1,1,0,1,0.252,0,2,0.005,"red","null","null","cyan",2,2,0.456,0.523,0.785,0.204
"32229",162,"1",29,837,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.517,0.193,1,0,0,1,1,0,1,1,0.324,0,2,0,"null","red","null","cyan",2,2,0.452,0.517,0.765,0.193
"32230",162,"1",30,991,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","0",0.504,0.769,1,1,0,1,1,1,0,0,0.265,0,2,0.005,"null","red","cyan","null",2,2,0.456,0.504,0.769,0.199
"32231",162,"1",31,653,"red","cyan","red","cyan","right","left","k","right","left","1","1",0.194,0.453,1,0,0,1,1,0,0,0,0.259,0,2,0.005,"cyan","null","null","red",2,2,0.453,0.512,0.807,0.194
"32232",162,"1",32,591,"red","cyan","red","cyan","left","right","s","left","right","0","1",0.454,0.206,1,0,1,1,1,1,1,1,0.248,0,2,0,"red","null","null","cyan",2,2,0.454,0.481,0.795,0.206
"32233",162,"1",33,2083,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","0","0",0.769,0.51,0,0,0,1,1,0,0,1,0.259,0,2,0,"null","red","cyan","null",2,2,0.45,0.51,0.769,0.188
