"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"33058",183,"1",50,508,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.183,0.697,1,0,0,1,1,0,1,0,0.514,0,1,0,"null","null","red","cyan",2,2,0.342,0.466,0.697,0.183,FALSE,FALSE
"33059",183,"2",51,614,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","1","0",0.45,0.362,1,0,0,1,1,0,0,1,0.088,0,1,0.005,"red","cyan","null","null",2,2,0.362,0.45,0.691,0.175,FALSE,FALSE
"33060",183,"2",52,635,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","0","1",0.704,0.337,1,0,0,1,1,0,1,1,0.367,0,1,0,"red","null","cyan","null",2,2,0.337,0.468,0.704,0.191,FALSE,FALSE
"33061",183,"2",53,2650,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.689,0.179,1,1,0,1,1,1,0,1,0.51,0,1,0,"null","null","cyan","red",2,2,0.367,0.474,0.689,0.179,FALSE,FALSE
"33062",183,"2",54,1906,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","0","0",0.475,0.365,0,0,0,1,1,0,0,1,0.11,0,1,0,"cyan","red","null","null",2,2,0.365,0.475,0.651,0.18,FALSE,FALSE
"33063",183,"2",55,711,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","0",0.357,0.675,0,0,1,1,1,0,1,0,0.318,0,1,0.005,"cyan","null","red","null",2,2,0.357,0.517,0.675,0.203,FALSE,FALSE
"33064",183,"2",56,538,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","1",0.51,0.22,0,0,0,1,1,0,0,1,0.29,0,1,0.005,"null","red","null","cyan",2,2,0.347,0.51,0.686,0.22,FALSE,FALSE
"33065",183,"2",57,667,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.711,0.229,0,0,0,1,1,0,1,1,0.482,0,1,0.005,"null","null","cyan","red",2,2,0.306,0.503,0.711,0.229,FALSE,FALSE
"33066",183,"2",58,419,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.51,0.228,0,0,0,1,1,0,1,1,0.282,0,1,0,"null","red","null","cyan",2,2,0.283,0.51,0.751,0.228,FALSE,FALSE
"33067",183,"2",59,1896,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.499,0.296,1,1,0,1,1,1,1,1,0.203,0,1,0.005,"null","red","null","cyan",2,2,0.277,0.499,0.735,0.296,FALSE,FALSE
"33068",183,"2",60,1154,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","1",0.745,0.285,0,0,0,1,1,0,1,1,0.46,0,1,0,"null","null","cyan","red",2,2,0.285,0.532,0.745,0.285,FALSE,FALSE
"33069",183,"2",61,1151,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","0",0.309,0.733,0,0,1,1,1,1,1,0,0.424,0,1,0,"null","null","cyan","red",2,2,0.338,0.52,0.733,0.309,FALSE,FALSE
"33070",183,"2",62,710,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","0",0.311,0.74,1,0,0,1,1,0,1,0,0.429,0,1,0,"red","null","cyan","null",2,2,0.311,0.541,0.74,0.303,FALSE,FALSE
"33071",183,"2",63,495,"red","cyan","cyan","red","left","right","k","right","left","0","0",0.286,0.327,0,0,0,1,1,1,0,0,0.041,0,1,0,"red","null","null","cyan",2,2,0.327,0.521,0.757,0.286,FALSE,FALSE
"33072",183,"2",64,653,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.739,0.311,1,0,0,1,1,0,1,1,0.428,0,1,0.005,"red","null","cyan","null",2,2,0.311,0.558,0.739,0.303,FALSE,FALSE
"33073",183,"2",65,519,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","0","1",0.74,0.306,1,1,0,1,1,1,1,1,0.434,0,1,0,"red","null","cyan","null",2,2,0.306,0.546,0.74,0.314,FALSE,FALSE
"33074",183,"2",66,472,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","0",0.523,0.274,0,0,0,1,1,0,1,1,0.249,0,1,0.005,"cyan","red","null","null",2,2,0.274,0.523,0.724,0.325,FALSE,FALSE
"33075",183,"2",67,648,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.725,0.537,1,0,0,1,1,1,0,1,0.188,0,1,0.005,"null","cyan","red","null",2,2,0.263,0.537,0.725,0.306,FALSE,FALSE
"33076",183,"2",68,562,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","1",0.272,0.524,1,0,0,1,1,0,1,0,0.252,0,1,0,"red","cyan","null","null",2,2,0.272,0.524,0.7,0.321,FALSE,FALSE
"33077",183,"2",69,742,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","0",0.495,0.686,0,0,1,1,1,0,1,0,0.191,0,1,0.005,"null","cyan","red","null",2,2,0.27,0.495,0.686,0.358,FALSE,FALSE
"33078",183,"2",70,666,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","1","1",0.406,0.678,1,0,0,1,1,0,1,0,0.272,0,1,0.005,"null","null","red","cyan",2,2,0.218,0.486,0.678,0.406,FALSE,FALSE
"33079",183,"2",71,429,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","1",0.518,0.674,0,0,0,1,1,0,1,0,0.156,0,1,0.005,"null","red","cyan","null",2,2,0.249,0.518,0.674,0.399,FALSE,FALSE
"33080",183,"2",72,458,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.509,0.382,1,1,0,1,1,1,0,1,0.127,0,1,0,"null","red","null","cyan",2,2,0.25,0.509,0.658,0.382,FALSE,FALSE
"33081",183,"2",73,972,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","1","0",0.509,0.253,0,1,0,1,1,1,0,1,0.256,0,1,0.005,"red","cyan","null","null",2,2,0.253,0.509,0.666,0.401,FALSE,FALSE
"33082",183,"2",74,485,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.419,0.679,1,0,0,1,1,0,0,0,0.26,0,1,0,"null","null","red","cyan",2,2,0.272,0.502,0.679,0.419,FALSE,FALSE
"33083",183,"2",75,693,"red","cyan","red","cyan","left","right","s","left","right","0","0",0.295,0.419,0,0,0,1,1,1,0,0,0.124,0,1,0,"red","null","null","cyan",2,2,0.295,0.496,0.696,0.419,FALSE,FALSE
"33084",183,"2",76,468,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","0",0.523,0.292,1,0,0,1,1,1,0,1,0.231,0,1,0.005,"cyan","red","null","null",2,2,0.292,0.523,0.669,0.405,FALSE,FALSE
"33085",183,"2",77,426,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.322,0.516,0,0,1,1,1,1,1,0,0.194,0,1,0,"cyan","red","null","null",2,2,0.322,0.516,0.662,0.414,FALSE,FALSE
"33086",183,"2",78,682,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.706,0.288,1,0,0,1,1,1,0,1,0.418,0,1,0.005,"red","null","cyan","null",2,2,0.288,0.483,0.706,0.418,FALSE,FALSE
"33087",183,"2",79,445,"red","cyan","cyan","red","left","right","k","right","left","1","1",0.413,0.288,1,0,0,1,1,0,1,1,0.125,0,1,0.005,"red","null","null","cyan",2,2,0.288,0.498,0.728,0.413,FALSE,FALSE
"33088",183,"2",80,510,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.427,0.729,0,1,0,1,1,1,0,0,0.302,0,1,0.005,"null","null","cyan","red",2,2,0.29,0.523,0.729,0.427,FALSE,FALSE
"33089",183,"2",81,483,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","1",0.718,0.277,0,0,1,1,1,0,1,1,0.441,0,1,0.005,"red","null","cyan","null",2,2,0.277,0.593,0.718,0.419,FALSE,FALSE
"33090",183,"2",82,466,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.596,0.74,1,0,0,1,1,1,0,0,0.144,0,1,0.005,"null","cyan","red","null",2,2,0.28,0.596,0.74,0.404,FALSE,FALSE
"33091",183,"2",83,434,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","0","1",0.381,0.633,0,0,0,1,1,1,0,0,0.252,0,1,0,"null","cyan","null","red",2,2,0.274,0.633,0.74,0.381,FALSE,FALSE
"33092",183,"2",84,811,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.366,0.641,0,1,0,1,1,1,1,0,0.275,0,1,0,"null","red","null","cyan",2,2,0.265,0.641,0.733,0.366,FALSE,FALSE
"33093",183,"2",85,723,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","0",0.646,0.247,1,0,1,1,1,0,1,1,0.399,0,1,0,"red","cyan","null","null",2,2,0.247,0.646,0.725,0.346,FALSE,FALSE
"33094",183,"2",86,1032,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","0",0.362,0.752,0,0,0,1,1,0,0,0,0.39,0,1,0,"null","null","cyan","red",2,2,0.222,0.623,0.752,0.362,FALSE,FALSE
"33095",183,"2",87,523,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","0",0.767,0.59,1,0,1,1,1,0,1,1,0.177,0,1,0.005,"null","cyan","red","null",2,2,0.197,0.59,0.767,0.348,FALSE,FALSE
"33096",183,"2",88,1098,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.216,0.356,0,0,0,1,1,0,0,0,0.14,0,1,0,"cyan","null","null","red",2,2,0.216,0.612,0.779,0.356,FALSE,FALSE
"33097",183,"2",89,668,"red","cyan","red","cyan","left","right","s","left","right","0","0",0.246,0.379,0,1,0,1,1,1,1,0,0.133,0,1,0,"red","null","null","cyan",2,2,0.246,0.586,0.763,0.379,FALSE,FALSE
"33098",183,"2",90,534,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.755,0.372,1,0,0,1,1,0,1,1,0.383,0,1,0.005,"null","null","red","cyan",2,2,0.257,0.614,0.755,0.372,FALSE,FALSE
"33099",183,"2",91,3088,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.366,0.745,1,0,1,1,1,1,1,0,0.379,0,1,0.005,"null","null","cyan","red",2,2,0.247,0.617,0.745,0.366,FALSE,FALSE
"33100",183,"2",92,666,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.375,0.774,0,1,0,1,1,1,1,0,0.399,0,1,0,"null","null","red","cyan",2,2,0.254,0.639,0.774,0.375,FALSE,FALSE
"33101",183,"2",93,525,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.243,0.393,1,0,0,1,1,1,0,0,0.15,0,1,0.005,"cyan","null","null","red",2,2,0.243,0.639,0.764,0.393,FALSE,FALSE
"33102",183,"2",94,420,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.259,0.419,1,1,0,1,1,1,1,0,0.16,0,1,0.005,"cyan","null","null","red",2,2,0.259,0.63,0.796,0.419,FALSE,FALSE
"33103",183,"2",95,389,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","1",0.262,0.798,1,1,0,1,1,1,0,0,0.536,0,1,0,"cyan","null","red","null",2,2,0.262,0.647,0.798,0.385,FALSE,FALSE
"33104",183,"2",96,433,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","0",0.369,0.794,1,0,0,1,1,0,1,0,0.425,0,1,0,"null","null","red","cyan",2,2,0.274,0.675,0.794,0.369,FALSE,FALSE
"33105",183,"2",97,1184,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.697,0.36,0,0,0,1,1,1,0,1,0.337,0,1,0.005,"null","red","null","cyan",2,2,0.234,0.697,0.792,0.36,FALSE,FALSE
"33106",183,"2",98,517,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.775,0.706,1,0,0,1,1,1,0,1,0.0690000000000001,0,1,0.005,"null","cyan","red","null",2,2,0.225,0.706,0.775,0.334,FALSE,FALSE
"33107",183,"2",99,444,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","1",0.216,0.729,1,0,0,1,1,0,1,0,0.513,0,1,0,"red","cyan","null","null",2,2,0.216,0.729,0.786,0.312,FALSE,FALSE
"33108",183,"2",100,514,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.8,0.321,0,0,0,1,1,0,0,1,0.479,0,1,0,"null","null","cyan","red",2,2,0.236,0.757,0.8,0.321,FALSE,FALSE
"33109",183,"3",101,1784,"red","cyan","red","cyan","left","right","s","left","right","0","0",0.229,0.313,0,0,0,1,1,0,1,0,0.084,0,1,0,"red","null","null","cyan",2,2,0.229,0.751,0.796,0.313,FALSE,FALSE
"33110",183,"3",102,1960,"red","cyan","cyan","red","left","right","k","right","left","0","0",0.332,0.236,0,0,1,1,1,1,1,1,0.096,0,1,0,"red","null","null","cyan",2,2,0.236,0.762,0.793,0.332,FALSE,FALSE
"33111",183,"3",103,1589,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","0",0.775,0.365,1,0,0,1,1,1,0,1,0.41,0,1,0,"null","cyan","null","red",2,2,0.233,0.775,0.731,0.365,FALSE,FALSE
"33112",183,"3",104,1824,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.2,0.373,1,0,0,1,1,0,1,0,0.173,0,1,0.005,"cyan","null","null","red",2,2,0.2,0.783,0.724,0.373,FALSE,FALSE
"33113",183,"3",105,1113,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.784,0.733,1,0,0,1,1,0,0,1,0.051,0,1,0.005,"null","cyan","red","null",2,2,0.198,0.784,0.733,0.373,FALSE,FALSE
"33114",183,"3",106,2263,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.774,0.212,0,1,0,1,1,1,0,1,0.562,0,1,0.005,"cyan","red","null","null",2,2,0.212,0.774,0.745,0.37,FALSE,FALSE
"33115",183,"3",107,1286,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.777,0.351,1,0,0,1,1,0,0,1,0.426,0,1,0.005,"null","null","red","cyan",2,2,0.232,0.764,0.777,0.351,FALSE,FALSE
"33116",183,"3",108,1795,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.761,0.735,1,1,0,1,1,1,0,1,0.026,0,1,0.005,"null","cyan","red","null",2,2,0.227,0.735,0.761,0.364,FALSE,FALSE
"33117",183,"3",109,991,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","1",0.233,0.773,0,0,0,1,1,1,0,0,0.54,0,1,0,"cyan","null","red","null",2,2,0.233,0.771,0.773,0.386,FALSE,FALSE
"33118",183,"3",110,2083,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.759,0.4,1,0,1,1,1,0,1,1,0.359,0,1,0,"null","null","cyan","red",2,2,0.24,0.728,0.759,0.4,FALSE,FALSE
"33119",183,"3",111,954,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.726,0.374,1,0,0,1,1,0,1,1,0.352,0,1,0.005,"null","cyan","null","red",2,2,0.22,0.726,0.754,0.374,FALSE,FALSE
"33120",183,"3",112,2842,"red","cyan","cyan","red","left","right","k","right","left","0","1",0.4,0.232,1,0,1,1,1,0,1,1,0.168,0,1,0,"red","null","null","cyan",2,2,0.232,0.683,0.731,0.4,FALSE,FALSE
"33121",183,"3",113,1162,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.751,0.422,1,0,0,1,1,1,0,1,0.329,0,1,0.005,"null","null","cyan","red",2,2,0.24,0.673,0.751,0.422,FALSE,FALSE
"33122",183,"3",114,1552,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.224,0.672,1,0,0,1,1,0,0,0,0.448,0,1,0,"cyan","red","null","null",2,2,0.224,0.672,0.782,0.425,FALSE,FALSE
"33123",183,"3",115,1219,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.404,0.68,1,0,0,1,1,0,1,0,0.276,0,1,0,"null","red","null","cyan",2,2,0.212,0.68,0.8,0.404,FALSE,FALSE
"33124",183,"3",116,1267,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","0",0.683,0.759,0,0,1,1,1,0,1,0,0.076,0,1,0.005,"null","red","cyan","null",2,2,0.182,0.683,0.759,0.428,FALSE,FALSE
"33125",183,"3",117,1572,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.192,0.421,1,0,0,1,1,0,0,0,0.229,0,1,0.005,"red","null","null","cyan",2,2,0.192,0.683,0.765,0.421,FALSE,FALSE
"33126",183,"3",118,3544,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.186,0.449,0,1,0,1,1,1,1,0,0.263,0,1,0,"cyan","null","null","red",2,2,0.186,0.684,0.734,0.449,FALSE,FALSE
"33127",183,"3",119,1252,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.713,0.501,1,0,0,1,1,0,1,1,0.212,0,1,0,"null","null","cyan","red",2,2,0.212,0.659,0.713,0.501,FALSE,FALSE
"33128",183,"3",120,1913,"red","cyan","red","cyan","right","left","k","right","left","0","0",0.489,0.214,0,0,1,1,1,0,1,1,0.275,0,1,0,"cyan","null","null","red",2,2,0.214,0.679,0.726,0.489,FALSE,FALSE
"33129",183,"3",121,940,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","0",0.258,0.7,1,0,1,1,1,0,1,0,0.442,0,1,0,"red","null","cyan","null",2,2,0.258,0.678,0.7,0.501,FALSE,FALSE
"33130",183,"3",122,603,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.699,0.273,0,0,1,1,1,1,1,1,0.426,0,1,0.005,"red","null","cyan","null",2,2,0.273,0.651,0.699,0.477,FALSE,FALSE
"33131",183,"3",123,1115,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.636,0.502,0,0,0,1,1,0,0,1,0.134,0,1,0,"null","red","null","cyan",2,2,0.242,0.636,0.744,0.502,FALSE,FALSE
"33132",183,"3",124,973,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.216,0.628,0,0,0,1,1,1,0,0,0.412,0,1,0.005,"cyan","red","null","null",2,2,0.216,0.628,0.762,0.479,FALSE,FALSE
"33133",183,"3",125,1543,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","1",0.635,0.759,0,0,1,1,1,0,1,0,0.124,0,1,0.005,"null","red","cyan","null",2,2,0.242,0.635,0.759,0.475,FALSE,FALSE
"33134",183,"3",126,1857,"red","cyan","cyan","red","left","right","k","right","left","1","1",0.478,0.251,0,0,0,1,1,0,0,1,0.227,0,1,0.005,"red","null","null","cyan",2,2,0.251,0.587,0.729,0.478,FALSE,FALSE
"33135",183,"3",127,1102,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.777,0.464,1,0,0,1,1,1,0,1,0.313,0,1,0.005,"null","null","cyan","red",2,2,0.232,0.57,0.777,0.464,FALSE,FALSE
"33136",183,"3",128,1847,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","1",0.536,0.789,1,0,0,1,1,1,0,0,0.253,0,1,0,"null","cyan","red","null",2,2,0.225,0.536,0.789,0.451,FALSE,FALSE
"33137",183,"3",129,1434,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","0",0.258,0.783,0,0,0,1,1,0,1,0,0.525,0,1,0,"red","null","cyan","null",2,2,0.258,0.514,0.783,0.471,FALSE,FALSE
"33138",183,"3",130,1529,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","0",0.255,0.498,0,1,0,1,1,1,0,0,0.243,0,1,0,"cyan","red","null","null",2,2,0.255,0.498,0.789,0.462,FALSE,FALSE
"33139",183,"3",131,1909,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","0",0.546,0.5,0,0,1,1,1,0,1,1,0.046,0,1,0,"null","red","null","cyan",2,2,0.249,0.546,0.773,0.5,FALSE,FALSE
"33140",183,"3",132,1949,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","0","0",0.772,0.585,1,0,0,1,1,1,0,1,0.187,0,1,0,"null","cyan","red","null",2,2,0.244,0.585,0.772,0.481,FALSE,FALSE
"33141",183,"3",133,2453,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","0",0.577,0.759,1,0,1,1,1,1,1,0,0.182,0,1,0,"null","red","cyan","null",2,2,0.252,0.577,0.759,0.502,FALSE,FALSE
"33142",183,"3",134,1862,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","0",0.598,0.504,1,1,0,1,1,1,0,1,0.094,0,1,0,"null","red","null","cyan",2,2,0.264,0.598,0.781,0.504,FALSE,FALSE
"33143",183,"3",135,2038,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","1","0",0.516,0.595,0,0,1,1,1,1,1,0,0.079,0,1,0.005,"null","red","null","cyan",2,2,0.273,0.595,0.804,0.516,FALSE,FALSE
"33144",183,"3",138,1632,"red","cyan","cyan","red","left","right","k","right","left","0","1",0.558,0.23,1,0,1,1,1,1,1,1,0.328,0,1,0,"red","null","null","cyan",2,2,0.23,0.571,0.772,0.558,FALSE,FALSE
"33145",183,"3",139,927,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.789,0.554,0,0,0,1,1,1,0,1,0.235,0,1,0.005,"null","null","red","cyan",2,2,0.23,0.581,0.789,0.554,FALSE,FALSE
"33146",183,"3",140,1914,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.807,0.572,0,1,0,1,1,1,1,1,0.235,0,1,0.005,"null","null","cyan","red",2,2,0.239,0.573,0.807,0.572,FALSE,FALSE
"33147",183,"3",141,734,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","1",0.223,0.833,0,0,0,1,1,1,0,0,0.61,0,1,0,"red","null","cyan","null",2,2,0.223,0.57,0.833,0.592,FALSE,FALSE
"33148",183,"3",142,1311,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.533,0.548,0,0,0,1,1,0,0,0,0.015,0,1,0,"null","red","null","cyan",2,2,0.225,0.548,0.843,0.533,FALSE,FALSE
"33149",183,"3",143,1171,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","0",0.532,0.53,1,0,1,1,1,1,1,1,0.002,0,1,0,"null","cyan","null","red",2,2,0.229,0.532,0.85,0.53,FALSE,FALSE
"33150",183,"3",144,844,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","1","0",0.827,0.269,0,0,0,1,1,0,0,1,0.558,0,1,0.005,"cyan","null","red","null",2,2,0.269,0.487,0.827,0.522,FALSE,FALSE
"33151",183,"3",145,1694,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.815,0.527,1,1,0,1,1,1,0,1,0.288,0,1,0.005,"null","null","red","cyan",2,2,0.267,0.474,0.815,0.527,FALSE,FALSE
"33152",183,"3",146,635,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.817,0.519,1,1,0,1,1,1,1,1,0.298,0,1,0.005,"null","null","red","cyan",2,2,0.26,0.47,0.817,0.519,FALSE,FALSE
"33153",183,"3",147,860,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","1",0.482,0.793,1,0,1,1,1,1,1,0,0.311,0,1,0,"null","null","cyan","red",2,2,0.206,0.498,0.793,0.482,FALSE,FALSE
"33154",183,"3",148,872,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","0",0.483,0.202,1,0,0,1,1,0,0,1,0.281,0,1,0.005,"cyan","red","null","null",2,2,0.202,0.483,0.787,0.479,FALSE,FALSE
"33155",183,"3",149,609,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.784,0.452,1,0,0,1,1,0,0,1,0.332,0,1,0.005,"null","null","red","cyan",2,2,0.209,0.486,0.784,0.452,FALSE,FALSE
"33156",183,"3",150,718,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","1",0.48,0.784,1,0,0,1,1,1,0,0,0.304,0,1,0,"null","red","cyan","null",2,2,0.189,0.48,0.784,0.452,FALSE,FALSE
"33157",183,"4",151,1014,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","0",0.456,0.794,1,0,0,1,1,0,1,0,0.338,0,1,0.005,"null","null","cyan","red",2,2,0.199,0.469,0.794,0.456,FALSE,FALSE
"33158",183,"4",152,1628,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","1",0.194,0.766,0,0,0,1,1,0,1,0,0.572,0,1,0,"cyan","null","red","null",2,2,0.194,0.466,0.766,0.458,FALSE,FALSE
"33159",183,"4",153,961,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","0",0.497,0.193,0,0,0,1,1,1,0,1,0.304,0,1,0.005,"cyan","red","null","null",2,2,0.193,0.497,0.779,0.474,FALSE,FALSE
"33160",183,"4",154,771,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.776,0.425,0,0,0,1,1,0,0,1,0.351,0,1,0.005,"null","null","cyan","red",2,2,0.188,0.485,0.776,0.425,FALSE,FALSE
"33161",183,"4",155,1387,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","1",0.199,0.794,0,0,0,1,1,1,0,0,0.595,0,1,0,"red","null","cyan","null",2,2,0.199,0.506,0.794,0.408,FALSE,FALSE
"33162",183,"4",156,422,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","0",0.775,0.507,1,0,1,1,1,0,1,1,0.268,0,1,0.005,"null","cyan","red","null",2,2,0.194,0.507,0.775,0.405,FALSE,FALSE
"33163",183,"4",157,678,"red","cyan","cyan","red","left","right","k","right","left","0","1",0.416,0.202,0,0,0,1,1,0,0,1,0.214,0,1,0,"red","null","null","cyan",2,2,0.202,0.533,0.801,0.416,FALSE,FALSE
"33164",183,"4",158,622,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","0",0.524,0.821,1,0,0,1,1,0,0,0,0.297,0,1,0,"null","cyan","red","null",2,2,0.162,0.524,0.821,0.4,FALSE,FALSE
"33165",183,"4",159,1000,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","1","0",0.356,0.542,0,0,0,1,1,1,0,0,0.186,0,1,0.005,"null","cyan","null","red",2,2,0.164,0.542,0.843,0.356,FALSE,FALSE
"33166",183,"4",160,1379,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.547,0.156,1,0,1,1,1,0,1,1,0.391,0,1,0.005,"cyan","red","null","null",2,2,0.156,0.547,0.826,0.33,FALSE,FALSE
"33167",183,"4",161,2090,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","1",0.535,0.327,0,1,0,1,1,1,0,1,0.208,0,1,0,"null","cyan","null","red",2,2,0.169,0.535,0.807,0.327,FALSE,FALSE
"33168",183,"4",162,1184,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.292,0.565,1,0,1,1,1,1,1,0,0.273,0,1,0,"null","red","null","cyan",2,2,0.167,0.565,0.79,0.292,FALSE,FALSE
"33169",183,"4",163,1250,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.29,0.58,1,1,0,1,1,1,1,0,0.29,0,1,0,"null","red","null","cyan",2,2,0.174,0.58,0.788,0.29,FALSE,FALSE
